train_number,train_name,station_code,arrival_min,departure_min,day,stop_seq
12521,Raptisagar Express,ED,365,375,4,24
12673,Cheran Express,JTJ,78,80,2,0
12673,Cheran Express,TPT,85,85,2,1
12673,Cheran Express,KEY,93,93,2,2
12673,Cheran Express,KNNT,97,97,2,3
12673,Cheran Express,SLY,102,102,2,4
12673,Cheran Express,DST,108,108,2,5
12673,Cheran Express,DPI,114,114,2,6
12673,Cheran Express,MAP,119,119,2,7
12673,Cheran Express,TNGR,123,123,2,8
12673,Cheran Express,BDY,128,128,2,9
12673,Cheran Express,BQI,135,135,2,10
12673,Cheran Express,LCR,142,142,2,11
12673,Cheran Express,DSPT,149,149,2,12
12673,Cheran Express,TNT,154,154,2,13
12673,Cheran Express,KPPR,161,161,2,14
12673,Cheran Express,MGSJ,164,164,2,15
12673,Cheran Express,SA,165,170,2,16
12673,Cheran Express,NEA,177,177,2,17
12673,Cheran Express,VRPD,180,180,2,18
12673,Cheran Express,DC,191,191,2,19
12673,Cheran Express,MVPM,203,203,2,20
12673,Cheran Express,SGE,208,208,2,21
12673,Cheran Express,ANU,216,216,2,22
12673,Cheran Express,CV,225,225,2,23
12673,Cheran Express,ED,230,235,2,24
12674,Cheran Express,ED,1,5,2,0
12674,Cheran Express,CV,9,9,2,1
12674,Cheran Express,ANU,17,17,2,2
12674,Cheran Express,SGE,23,23,2,3
12674,Cheran Express,MVPM,27,27,2,4
12674,Cheran Express,DC,38,38,2,5
12674,Cheran Express,VRPD,46,46,2,6
12674,Cheran Express,NEA,49,49,2,7
12674,Cheran Express,SA,55,60,2,8
12674,Cheran Express,MGSJ,63,63,2,9
12674,Cheran Express,KPPR,66,66,2,10
12674,Cheran Express,TNT,75,75,2,11
12674,Cheran Express,DSPT,81,81,2,12
12674,Cheran Express,LCR,90,90,2,13
12674,Cheran Express,BQI,99,99,2,14
12674,Cheran Express,BDY,108,108,2,15
12674,Cheran Express,TNGR,114,114,2,16
12674,Cheran Express,MAP,120,120,2,17
12674,Cheran Express,DPI,126,126,2,18
12674,Cheran Express,DST,134,134,2,19
12674,Cheran Express,SLY,141,141,2,20
12674,Cheran Express,KNNT,147,147,2,21
12674,Cheran Express,KEY,153,153,2,22
12674,Cheran Express,TPT,163,163,2,23
12674,Cheran Express,JTJ,168,170,2,24
16041,Chennai- Alapuzha Alleppey Express,JTJ,18,20,2,0
16041,Chennai- Alapuzha Alleppey Express,TPT,25,25,2,1
16041,Chennai- Alapuzha Alleppey Express,KEY,33,33,2,2
16041,Chennai- Alapuzha Alleppey Express,KNNT,37,37,2,3
16041,Chennai- Alapuzha Alleppey Express,SLY,42,42,2,4
16041,Chennai- Alapuzha Alleppey Express,DST,48,48,2,5
16041,Chennai- Alapuzha Alleppey Express,DPI,54,54,2,6
16041,Chennai- Alapuzha Alleppey Express,MAP,59,59,2,7
16041,Chennai- Alapuzha Alleppey Express,TNGR,63,63,2,8
16041,Chennai- Alapuzha Alleppey Express,BDY,68,68,2,9
16041,Chennai- Alapuzha Alleppey Express,BQI,75,75,2,10
16041,Chennai- Alapuzha Alleppey Express,LCR,82,82,2,11
16041,Chennai- Alapuzha Alleppey Express,DSPT,89,89,2,12
16041,Chennai- Alapuzha Alleppey Express,TNT,94,94,2,13
16041,Chennai- Alapuzha Alleppey Express,KPPR,101,101,2,14
16041,Chennai- Alapuzha Alleppey Express,MGSJ,104,104,2,15
16041,Chennai- Alapuzha Alleppey Express,SA,105,110,2,16
16041,Chennai- Alapuzha Alleppey Express,NEA,117,117,2,17
16041,Chennai- Alapuzha Alleppey Express,VRPD,120,120,2,18
16041,Chennai- Alapuzha Alleppey Express,DC,131,131,2,19
16041,Chennai- Alapuzha Alleppey Express,MVPM,143,143,2,20
16041,Chennai- Alapuzha Alleppey Express,SGE,148,148,2,21
16041,Chennai- Alapuzha Alleppey Express,ANU,156,156,2,22
16041,Chennai- Alapuzha Alleppey Express,CV,165,165,2,23
16041,Chennai- Alapuzha Alleppey Express,ED,170,175,2,24
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,ED,1360,1365,1,0
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,CV,1369,1369,1,1
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,ANU,1377,1377,1,2
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,SGE,1383,1383,1,3
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,MVPM,1387,1387,1,4
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,DC,1398,1398,1,5
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,DVBH,,,1,6
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,VRPD,1406,1406,1,7
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,NEA,1409,1409,1,8
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,SA,1415,1420,1,9
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,MGSJ,1423,1423,1,10
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,KPPR,1426,1426,1,11
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,TNT,1435,1435,1,12
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,DSPT,1,1,2,13
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,LCR,10,10,2,14
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,BQI,19,19,2,15
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,BDY,28,28,2,16
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,TNGR,34,34,2,17
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,MAP,40,40,2,18
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,DPI,46,46,2,19
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,DST,54,54,2,20
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,SLY,61,61,2,21
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,KNNT,67,67,2,22
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,KEY,72,72,2,23
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,MOLK,,,1,24
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,TPT,82,82,2,25
12778,TRIVANDRUM KOCHUVELI - HUBLI SF Exp,JTJ,89,89,2,26
16042,Alappuzha-Chennai Express,ED,1410,1415,1,0
16042,Alappuzha-Chennai Express,CV,1419,1419,1,1
16042,Alappuzha-Chennai Express,ANU,1428,1428,1,2
16042,Alappuzha-Chennai Express,SGE,1435,1435,1,3
16042,Alappuzha-Chennai Express,MVPM,0,0,2,4
16042,Alappuzha-Chennai Express,DC,11,11,2,5
16042,Alappuzha-Chennai Express,VRPD,20,20,2,6
16042,Alappuzha-Chennai Express,NEA,23,23,2,7
16042,Alappuzha-Chennai Express,SA,30,35,2,8
16042,Alappuzha-Chennai Express,MGSJ,38,38,2,9
16042,Alappuzha-Chennai Express,KPPR,41,41,2,10
16042,Alappuzha-Chennai Express,TNT,50,50,2,11
16042,Alappuzha-Chennai Express,DSPT,56,56,2,12
16042,Alappuzha-Chennai Express,LCR,65,65,2,13
16042,Alappuzha-Chennai Express,BQI,74,74,2,14
16042,Alappuzha-Chennai Express,BDY,83,83,2,15
16042,Alappuzha-Chennai Express,TNGR,89,89,2,16
16042,Alappuzha-Chennai Express,MAP,95,95,2,17
16042,Alappuzha-Chennai Express,DPI,101,101,2,18
16042,Alappuzha-Chennai Express,DST,109,109,2,19
16042,Alappuzha-Chennai Express,SLY,116,116,2,20
16042,Alappuzha-Chennai Express,KNNT,122,122,2,21
16042,Alappuzha-Chennai Express,KEY,128,128,2,22
16042,Alappuzha-Chennai Express,TPT,138,138,2,23
16042,Alappuzha-Chennai Express,JTJ,143,145,2,24
13351,DHANBAD - ALAPPUZHA Exp,JTJ,438,440,3,0
13351,DHANBAD - ALAPPUZHA Exp,TPT,451,452,3,1
13351,DHANBAD - ALAPPUZHA Exp,MOLK,,,1,2
13351,DHANBAD - ALAPPUZHA Exp,KEY,458,458,3,3
13351,DHANBAD - ALAPPUZHA Exp,KNNT,461,461,3,4
13351,DHANBAD - ALAPPUZHA Exp,SLY,464,465,3,5
13351,DHANBAD - ALAPPUZHA Exp,DST,472,472,3,6
13351,DHANBAD - ALAPPUZHA Exp,DPI,479,479,3,7
13351,DHANBAD - ALAPPUZHA Exp,MAP,486,486,3,8
13351,DHANBAD - ALAPPUZHA Exp,TNGR,491,491,3,9
13351,DHANBAD - ALAPPUZHA Exp,BDY,496,496,3,10
13351,DHANBAD - ALAPPUZHA Exp,BQI,504,505,3,11
13351,DHANBAD - ALAPPUZHA Exp,LCR,513,513,3,12
13351,DHANBAD - ALAPPUZHA Exp,DSPT,521,521,3,13
13351,DHANBAD - ALAPPUZHA Exp,TNT,527,527,3,14
13351,DHANBAD - ALAPPUZHA Exp,KPPR,535,535,3,15
13351,DHANBAD - ALAPPUZHA Exp,MGSJ,538,538,3,16
13351,DHANBAD - ALAPPUZHA Exp,SA,540,545,3,17
13351,DHANBAD - ALAPPUZHA Exp,NEA,553,553,3,18
13351,DHANBAD - ALAPPUZHA Exp,VRPD,557,557,3,19
13351,DHANBAD - ALAPPUZHA Exp,DVBH,,,1,20
13351,DHANBAD - ALAPPUZHA Exp,DC,569,569,3,21
13351,DHANBAD - ALAPPUZHA Exp,MVPM,583,583,3,22
13351,DHANBAD - ALAPPUZHA Exp,SGE,589,589,3,23
13351,DHANBAD - ALAPPUZHA Exp,ANU,597,597,3,24
13351,DHANBAD - ALAPPUZHA Exp,CV,609,609,3,25
13351,DHANBAD - ALAPPUZHA Exp,ED,615,625,3,26
06007,Chennai Central-Kollam SF Special,JTJ,1098,1100,1,0
06007,Chennai Central-Kollam SF Special,TPT,1105,1105,1,1
06007,Chennai Central-Kollam SF Special,KEY,1114,1114,1,2
06007,Chennai Central-Kollam SF Special,KNNT,1118,1118,1,3
06007,Chennai Central-Kollam SF Special,SLY,1123,1123,1,4
06007,Chennai Central-Kollam SF Special,DST,1129,1129,1,5
06007,Chennai Central-Kollam SF Special,DPI,1135,1135,1,6
06007,Chennai Central-Kollam SF Special,MAP,1141,1141,1,7
06007,Chennai Central-Kollam SF Special,TNGR,1146,1146,1,8
06007,Chennai Central-Kollam SF Special,BDY,1150,1150,1,9
06007,Chennai Central-Kollam SF Special,BQI,1158,1158,1,10
06007,Chennai Central-Kollam SF Special,LCR,1165,1165,1,11
06007,Chennai Central-Kollam SF Special,DSPT,1172,1172,1,12
06007,Chennai Central-Kollam SF Special,TNT,1178,1178,1,13
06007,Chennai Central-Kollam SF Special,KPPR,1185,1185,1,14
06007,Chennai Central-Kollam SF Special,MGSJ,1188,1188,1,15
06007,Chennai Central-Kollam SF Special,SA,1190,1195,1,16
06007,Chennai Central-Kollam SF Special,NEA,1202,1202,1,17
06007,Chennai Central-Kollam SF Special,VRPD,1204,1204,1,18
06007,Chennai Central-Kollam SF Special,DC,1214,1214,1,19
06007,Chennai Central-Kollam SF Special,MVPM,1225,1225,1,20
06007,Chennai Central-Kollam SF Special,SGE,1229,1229,1,21
06007,Chennai Central-Kollam SF Special,ANU,1236,1236,1,22
06007,Chennai Central-Kollam SF Special,CV,1245,1245,1,23
06007,Chennai Central-Kollam SF Special,ED,1250,1255,1,24
12697,Chennai-Thiruvananthapuram Express,JTJ,1098,1100,1,0
12697,Chennai-Thiruvananthapuram Express,TPT,1105,1105,1,1
12697,Chennai-Thiruvananthapuram Express,KEY,1113,1113,1,2
12697,Chennai-Thiruvananthapuram Express,KNNT,1117,1117,1,3
12697,Chennai-Thiruvananthapuram Express,SLY,1122,1122,1,4
12697,Chennai-Thiruvananthapuram Express,DST,1128,1128,1,5
12697,Chennai-Thiruvananthapuram Express,DPI,1134,1134,1,6
12697,Chennai-Thiruvananthapuram Express,MAP,1139,1139,1,7
12697,Chennai-Thiruvananthapuram Express,TNGR,1143,1143,1,8
12697,Chennai-Thiruvananthapuram Express,BDY,1148,1148,1,9
12697,Chennai-Thiruvananthapuram Express,BQI,1155,1155,1,10
12697,Chennai-Thiruvananthapuram Express,LCR,1162,1162,1,11
12697,Chennai-Thiruvananthapuram Express,DSPT,1168,1168,1,12
12697,Chennai-Thiruvananthapuram Express,TNT,1173,1173,1,13
12697,Chennai-Thiruvananthapuram Express,KPPR,1181,1181,1,14
12697,Chennai-Thiruvananthapuram Express,MGSJ,1183,1183,1,15
12697,Chennai-Thiruvananthapuram Express,SA,1185,1190,1,16
12697,Chennai-Thiruvananthapuram Express,NEA,1197,1197,1,17
12697,Chennai-Thiruvananthapuram Express,VRPD,1199,1199,1,18
12697,Chennai-Thiruvananthapuram Express,DC,1209,1209,1,19
12697,Chennai-Thiruvananthapuram Express,MVPM,1220,1220,1,20
12697,Chennai-Thiruvananthapuram Express,SGE,1224,1224,1,21
12697,Chennai-Thiruvananthapuram Express,ANU,1231,1231,1,22
12697,Chennai-Thiruvananthapuram Express,CV,1240,1240,1,23
12697,Chennai-Thiruvananthapuram Express,ED,1245,1250,1,24
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,JTJ,1283,1285,1,0
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,TPT,1299,1300,1,1
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,MOLK,,,1,2
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,KEY,1307,1307,1,3
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,KNNT,1311,1311,1,4
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,SLY,1315,1315,1,5
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,DST,1320,1320,1,6
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,DPI,1325,1325,1,7
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,MAP,1329,1330,1,8
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,TNGR,1336,1336,1,9
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,BDY,1342,1342,1,10
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,BQI,1351,1351,1,11
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,LCR,1360,1360,1,12
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,DSPT,1369,1369,1,13
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,TNT,1375,1375,1,14
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,KPPR,1384,1384,1,15
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,MGSJ,1387,1387,1,16
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,SA,1390,1395,1,17
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,NEA,1403,1403,1,18
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,VRPD,1406,1406,1,19
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,DVBH,,,1,20
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,DC,1417,1417,1,21
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,MVPM,1431,1431,1,22
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,SGE,1436,1436,1,23
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,ANU,4,4,2,24
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,CV,15,15,2,25
12689,CHENNAI CENTRAL - NAGERCOIL SF Exp,ED,20,30,2,26
16382,Kanniyakumari-Mumbai CST Express,ED,1195,1205,1,0
16382,Kanniyakumari-Mumbai CST Express,CV,1209,1209,1,1
16382,Kanniyakumari-Mumbai CST Express,ANU,1218,1218,1,2
16382,Kanniyakumari-Mumbai CST Express,SGE,1225,1225,1,3
16382,Kanniyakumari-Mumbai CST Express,MVPM,1230,1230,1,4
16382,Kanniyakumari-Mumbai CST Express,DC,1241,1241,1,5
16382,Kanniyakumari-Mumbai CST Express,VRPD,1250,1250,1,6
16382,Kanniyakumari-Mumbai CST Express,NEA,1253,1253,1,7
16382,Kanniyakumari-Mumbai CST Express,SA,1260,1265,1,8
16382,Kanniyakumari-Mumbai CST Express,MGSJ,1268,1268,1,9
16382,Kanniyakumari-Mumbai CST Express,KPPR,1272,1272,1,10
16382,Kanniyakumari-Mumbai CST Express,TNT,1283,1283,1,11
16382,Kanniyakumari-Mumbai CST Express,DSPT,1291,1291,1,12
16382,Kanniyakumari-Mumbai CST Express,LCR,1301,1301,1,13
16382,Kanniyakumari-Mumbai CST Express,BQI,1312,1312,1,14
16382,Kanniyakumari-Mumbai CST Express,BDY,1323,1323,1,15
16382,Kanniyakumari-Mumbai CST Express,TNGR,1330,1330,1,16
16382,Kanniyakumari-Mumbai CST Express,MAP,1337,1337,1,17
16382,Kanniyakumari-Mumbai CST Express,DPI,1345,1345,1,18
16382,Kanniyakumari-Mumbai CST Express,DST,1354,1354,1,19
16382,Kanniyakumari-Mumbai CST Express,SLY,1363,1363,1,20
16382,Kanniyakumari-Mumbai CST Express,KNNT,1370,1370,1,21
16382,Kanniyakumari-Mumbai CST Express,KEY,1376,1376,1,22
16382,Kanniyakumari-Mumbai CST Express,TPT,1388,1388,1,23
16382,Kanniyakumari-Mumbai CST Express,JTJ,1395,1400,1,24
06001,Chennai Central-Kollam SF Special,JTJ,1098,1100,1,0
06001,Chennai Central-Kollam SF Special,TPT,1105,1105,1,1
06001,Chennai Central-Kollam SF Special,KEY,1114,1114,1,2
06001,Chennai Central-Kollam SF Special,KNNT,1118,1118,1,3
06001,Chennai Central-Kollam SF Special,SLY,1123,1123,1,4
06001,Chennai Central-Kollam SF Special,DST,1129,1129,1,5
06001,Chennai Central-Kollam SF Special,DPI,1135,1135,1,6
06001,Chennai Central-Kollam SF Special,MAP,1141,1141,1,7
06001,Chennai Central-Kollam SF Special,TNGR,1146,1146,1,8
06001,Chennai Central-Kollam SF Special,BDY,1150,1150,1,9
06001,Chennai Central-Kollam SF Special,BQI,1158,1158,1,10
06001,Chennai Central-Kollam SF Special,LCR,1165,1165,1,11
06001,Chennai Central-Kollam SF Special,DSPT,1172,1172,1,12
06001,Chennai Central-Kollam SF Special,TNT,1178,1178,1,13
06001,Chennai Central-Kollam SF Special,KPPR,1185,1185,1,14
06001,Chennai Central-Kollam SF Special,MGSJ,1188,1188,1,15
06001,Chennai Central-Kollam SF Special,SA,1190,1195,1,16
06001,Chennai Central-Kollam SF Special,NEA,1202,1202,1,17
06001,Chennai Central-Kollam SF Special,VRPD,1204,1204,1,18
06001,Chennai Central-Kollam SF Special,DC,1214,1214,1,19
06001,Chennai Central-Kollam SF Special,MVPM,1225,1225,1,20
06001,Chennai Central-Kollam SF Special,SGE,1229,1229,1,21
06001,Chennai Central-Kollam SF Special,ANU,1236,1236,1,22
06001,Chennai Central-Kollam SF Special,CV,1245,1245,1,23
06001,Chennai Central-Kollam SF Special,ED,1250,1255,1,24
12660,Shalimar-Nagercoil Gurudev Express,JTJ,413,415,3,0
12660,Shalimar-Nagercoil Gurudev Express,TPT,421,421,3,1
12660,Shalimar-Nagercoil Gurudev Express,KEY,429,429,3,2
12660,Shalimar-Nagercoil Gurudev Express,KNNT,433,433,3,3
12660,Shalimar-Nagercoil Gurudev Express,SLY,438,438,3,4
12660,Shalimar-Nagercoil Gurudev Express,DST,445,445,3,5
12660,Shalimar-Nagercoil Gurudev Express,DPI,451,451,3,6
12660,Shalimar-Nagercoil Gurudev Express,MAP,456,456,3,7
12660,Shalimar-Nagercoil Gurudev Express,TNGR,461,461,3,8
12660,Shalimar-Nagercoil Gurudev Express,BDY,466,466,3,9
12660,Shalimar-Nagercoil Gurudev Express,BQI,473,473,3,10
12660,Shalimar-Nagercoil Gurudev Express,LCR,481,481,3,11
12660,Shalimar-Nagercoil Gurudev Express,DSPT,488,488,3,12
12660,Shalimar-Nagercoil Gurudev Express,TNT,494,494,3,13
12660,Shalimar-Nagercoil Gurudev Express,KPPR,501,501,3,14
12660,Shalimar-Nagercoil Gurudev Express,MGSJ,504,504,3,15
12660,Shalimar-Nagercoil Gurudev Express,SA,505,510,3,16
12660,Shalimar-Nagercoil Gurudev Express,NEA,518,518,3,17
12660,Shalimar-Nagercoil Gurudev Express,VRPD,522,522,3,18
12660,Shalimar-Nagercoil Gurudev Express,DC,534,534,3,19
12660,Shalimar-Nagercoil Gurudev Express,MVPM,548,548,3,20
12660,Shalimar-Nagercoil Gurudev Express,SGE,554,554,3,21
12660,Shalimar-Nagercoil Gurudev Express,ANU,563,563,3,22
12660,Shalimar-Nagercoil Gurudev Express,CV,575,575,3,23
12660,Shalimar-Nagercoil Gurudev Express,ED,580,590,3,24
16326,Ahilyanagari Express,ED,1020,1030,1,0
16326,Ahilyanagari Express,CV,1034,1034,1,1
16326,Ahilyanagari Express,ANU,1043,1043,1,2
16326,Ahilyanagari Express,SGE,1050,1050,1,3
16326,Ahilyanagari Express,MVPM,1055,1055,1,4
16326,Ahilyanagari Express,DC,1066,1066,1,5
16326,Ahilyanagari Express,VRPD,1075,1075,1,6
16326,Ahilyanagari Express,NEA,1078,1078,1,7
16326,Ahilyanagari Express,SA,1085,1090,1,8
16326,Ahilyanagari Express,MGSJ,1093,1093,1,9
16326,Ahilyanagari Express,KPPR,1095,1095,1,10
16326,Ahilyanagari Express,TNT,1104,1104,1,11
16326,Ahilyanagari Express,DSPT,1109,1109,1,12
16326,Ahilyanagari Express,LCR,1117,1117,1,13
16326,Ahilyanagari Express,BQI,1125,1125,1,14
16326,Ahilyanagari Express,BDY,1134,1134,1,15
16326,Ahilyanagari Express,TNGR,1139,1139,1,16
16326,Ahilyanagari Express,MAP,1144,1144,1,17
16326,Ahilyanagari Express,DPI,1150,1150,1,18
16326,Ahilyanagari Express,DST,1157,1157,1,19
16326,Ahilyanagari Express,SLY,1164,1164,1,20
16326,Ahilyanagari Express,KNNT,1169,1169,1,21
16326,Ahilyanagari Express,KEY,1174,1174,1,22
16326,Ahilyanagari Express,TPT,1183,1183,1,23
16326,Ahilyanagari Express,JTJ,1188,1190,1,24
56845,Jolarpettai Erode Passenger,JTJ,,340,1,0
56845,Jolarpettai Erode Passenger,TPT,349,351,1,1
56845,Jolarpettai Erode Passenger,KEY,363,365,1,2
56845,Jolarpettai Erode Passenger,KNNT,368,370,1,3
56845,Jolarpettai Erode Passenger,SLY,376,378,1,4
56845,Jolarpettai Erode Passenger,DST,386,388,1,5
56845,Jolarpettai Erode Passenger,DPI,396,398,1,6
56845,Jolarpettai Erode Passenger,MAP,405,407,1,7
56845,Jolarpettai Erode Passenger,TNGR,412,414,1,8
56845,Jolarpettai Erode Passenger,BDY,420,422,1,9
56845,Jolarpettai Erode Passenger,BQI,432,434,1,10
56845,Jolarpettai Erode Passenger,LCR,441,443,1,11
56845,Jolarpettai Erode Passenger,DSPT,450,452,1,12
56845,Jolarpettai Erode Passenger,TNT,458,460,1,13
56845,Jolarpettai Erode Passenger,KPPR,468,470,1,14
56845,Jolarpettai Erode Passenger,MGSJ,481,481,1,15
56845,Jolarpettai Erode Passenger,SA,490,495,1,16
56845,Jolarpettai Erode Passenger,NEA,499,500,1,17
56845,Jolarpettai Erode Passenger,VRPD,506,508,1,18
56845,Jolarpettai Erode Passenger,DC,518,520,1,19
56845,Jolarpettai Erode Passenger,MVPM,533,535,1,20
56845,Jolarpettai Erode Passenger,SGE,544,545,1,21
56845,Jolarpettai Erode Passenger,ANU,554,555,1,22
56845,Jolarpettai Erode Passenger,CV,564,565,1,23
56845,Jolarpettai Erode Passenger,ED,600,,1,24
12672,Nilgiri (Blue Mountain) Express,ED,1345,1350,1,0
12672,Nilgiri (Blue Mountain) Express,CV,1354,1354,1,1
12672,Nilgiri (Blue Mountain) Express,ANU,1364,1364,1,2
12672,Nilgiri (Blue Mountain) Express,SGE,1371,1371,1,3
12672,Nilgiri (Blue Mountain) Express,MVPM,1375,1375,1,4
12672,Nilgiri (Blue Mountain) Express,DC,1386,1386,1,5
12672,Nilgiri (Blue Mountain) Express,VRPD,1396,1396,1,6
12672,Nilgiri (Blue Mountain) Express,NEA,1399,1399,1,7
12672,Nilgiri (Blue Mountain) Express,SA,1405,1410,1,8
12672,Nilgiri (Blue Mountain) Express,MGSJ,1413,1413,1,9
12672,Nilgiri (Blue Mountain) Express,KPPR,1415,1415,1,10
12672,Nilgiri (Blue Mountain) Express,TNT,1424,1424,1,11
12672,Nilgiri (Blue Mountain) Express,DSPT,1430,1430,1,12
12672,Nilgiri (Blue Mountain) Express,LCR,1438,1438,1,13
12672,Nilgiri (Blue Mountain) Express,BQI,7,7,2,14
12672,Nilgiri (Blue Mountain) Express,BDY,15,15,2,15
12672,Nilgiri (Blue Mountain) Express,TNGR,21,21,2,16
12672,Nilgiri (Blue Mountain) Express,MAP,26,26,2,17
12672,Nilgiri (Blue Mountain) Express,DPI,32,32,2,18
12672,Nilgiri (Blue Mountain) Express,DST,39,39,2,19
12672,Nilgiri (Blue Mountain) Express,SLY,47,47,2,20
12672,Nilgiri (Blue Mountain) Express,KNNT,52,52,2,21
12672,Nilgiri (Blue Mountain) Express,KEY,57,57,2,22
12672,Nilgiri (Blue Mountain) Express,TPT,67,67,2,23
12672,Nilgiri (Blue Mountain) Express,JTJ,73,73,2,24
16317,Himsagar Express,ED,165,185,2,0
16317,Himsagar Express,CV,189,189,2,1
16317,Himsagar Express,ANU,198,198,2,2
16317,Himsagar Express,SGE,205,205,2,3
16317,Himsagar Express,MVPM,210,210,2,4
16317,Himsagar Express,DC,221,221,2,5
16317,Himsagar Express,VRPD,230,230,2,6
16317,Himsagar Express,NEA,233,233,2,7
16317,Himsagar Express,SA,240,245,2,8
16317,Himsagar Express,MGSJ,248,248,2,9
16317,Himsagar Express,KPPR,251,251,2,10
16317,Himsagar Express,TNT,260,260,2,11
16317,Himsagar Express,DSPT,267,267,2,12
16317,Himsagar Express,LCR,275,275,2,13
16317,Himsagar Express,BQI,285,285,2,14
16317,Himsagar Express,BDY,294,294,2,15
16317,Himsagar Express,TNGR,300,300,2,16
16317,Himsagar Express,MAP,306,306,2,17
16317,Himsagar Express,DPI,312,312,2,18
16317,Himsagar Express,DST,320,320,2,19
16317,Himsagar Express,SLY,328,328,2,20
16317,Himsagar Express,KNNT,334,334,2,21
16317,Himsagar Express,KEY,339,339,2,22
16317,Himsagar Express,TPT,349,349,2,23
16317,Himsagar Express,JTJ,355,360,2,24
16328,Trivandrum-Korba Express,ED,1020,1030,1,0
16328,Trivandrum-Korba Express,CV,1034,1034,1,1
16328,Trivandrum-Korba Express,ANU,1043,1043,1,2
16328,Trivandrum-Korba Express,SGE,1050,1050,1,3
16328,Trivandrum-Korba Express,MVPM,1055,1055,1,4
16328,Trivandrum-Korba Express,DC,1066,1066,1,5
16328,Trivandrum-Korba Express,VRPD,1076,1076,1,6
16328,Trivandrum-Korba Express,NEA,1078,1078,1,7
16328,Trivandrum-Korba Express,SA,1085,1090,1,8
16328,Trivandrum-Korba Express,MGSJ,1093,1093,1,9
16328,Trivandrum-Korba Express,KPPR,1095,1095,1,10
16328,Trivandrum-Korba Express,TNT,1103,1103,1,11
16328,Trivandrum-Korba Express,DSPT,1109,1109,1,12
16328,Trivandrum-Korba Express,LCR,1117,1117,1,13
16328,Trivandrum-Korba Express,BQI,1125,1125,1,14
16328,Trivandrum-Korba Express,BDY,1133,1133,1,15
16328,Trivandrum-Korba Express,TNGR,1139,1139,1,16
16328,Trivandrum-Korba Express,MAP,1144,1144,1,17
16328,Trivandrum-Korba Express,DPI,1149,1149,1,18
16328,Trivandrum-Korba Express,DST,1156,1156,1,19
16328,Trivandrum-Korba Express,SLY,1163,1163,1,20
16328,Trivandrum-Korba Express,KNNT,1168,1168,1,21
16328,Trivandrum-Korba Express,KEY,1173,1173,1,22
