train_number,train_class,from_code,to_code,direction,enter_min,is_synthetic
F00110,FREIGHT,DST,DPI,DN,1193,True
F00111,FREIGHT,DST,DPI,DN,1333,True
F00112,FREIGHT,DST,DPI,DN,773,True
F00113,FREIGHT,DST,DPI,DN,301,True
F00114,FREIGHT,DPI,MAP,UP,466,True
F00115,FREIGHT,DPI,MAP,UP,104,True
F00116,FREIGHT,DPI,MAP,UP,284,True
F00117,FREIGHT,DPI,MAP,UP,1436,True
F00118,FREIGHT,DPI,MAP,UP,74,True
F00119,FREIGHT,DPI,MAP,UP,1313,True
F00120,FREIGHT,DPI,MAP,UP,129,True
F00121,FREIGHT,DPI,MAP,DN,1322,True
F00122,FREIGHT,DPI,MAP,DN,311,True
F00123,FREIGHT,DPI,MAP,DN,1219,True
F00124,FREIGHT,DPI,MAP,DN,778,True
F00125,FREIGHT,DPI,MAP,DN,176,True
F00126,FREIGHT,DPI,MAP,DN,180,True
F00127,FREIGHT,DPI,MAP,DN,61,True
F00128,FREIGHT,DPI,MAP,DN,100,True
F00129,FREIGHT,DPI,MAP,DN,775,True
F00130,FREIGHT,DPI,MAP,DN,821,True
F00131,FREIGHT,DPI,MAP,DN,171,True
F00132,FREIGHT,DPI,MAP,DN,1188,True
F00133,FREIGHT,MAP,TNGR,UP,86,True
F00134,FREIGHT,MAP,TNGR,UP,1327,True
F00135,FREIGHT,MAP,TNGR,UP,538,True
F00136,FREIGHT,MAP,TNGR,UP,678,True
F00137,FREIGHT,MAP,TNGR,DN,1411,True
F00138,FREIGHT,MAP,TNGR,DN,1337,True
F00139,FREIGHT,MAP,TNGR,DN,35,True
F00140,FREIGHT,MAP,TNGR,DN,933,True
F00141,FREIGHT,MAP,TNGR,DN,103,True
F00142,FREIGHT,MAP,TNGR,DN,548,True
F00143,FREIGHT,MAP,TNGR,DN,1389,True
F00144,FREIGHT,MAP,TNGR,DN,1415,True
F00145,FREIGHT,MAP,TNGR,DN,1285,True
F00146,FREIGHT,MAP,TNGR,DN,1228,True
F00147,FREIGHT,TNGR,BDY,UP,77,True
F00148,FREIGHT,TNGR,BDY,UP,1309,True
F00149,FREIGHT,TNGR,BDY,UP,200,True
F00150,FREIGHT,TNGR,BDY,UP,871,True
F00151,FREIGHT,TNGR,BDY,UP,1365,True
F00152,FREIGHT,TNGR,BDY,UP,576,True
F00153,FREIGHT,TNGR,BDY,UP,475,True
F00154,FREIGHT,TNGR,BDY,UP,985,True
F00155,FREIGHT,TNGR,BDY,UP,1336,True
F00156,FREIGHT,TNGR,BDY,DN,207,True
F00157,FREIGHT,TNGR,BDY,DN,1190,True
F00158,FREIGHT,TNGR,BDY,DN,108,True
F00159,FREIGHT,TNGR,BDY,DN,28,True
F00160,FREIGHT,TNGR,BDY,DN,155,True
F00161,FREIGHT,TNGR,BDY,DN,1279,True
F00162,FREIGHT,TNGR,BDY,DN,138,True
F00163,FREIGHT,TNGR,BDY,DN,1355,True
F00164,FREIGHT,TNGR,BDY,DN,249,True
F00165,FREIGHT,TNGR,BDY,DN,147,True
F00166,FREIGHT,TNGR,BDY,DN,6,True
F00167,FREIGHT,TNGR,BDY,DN,11,True
F00168,FREIGHT,TNGR,BDY,DN,10,True
F00169,FREIGHT,TNGR,BDY,DN,870,True
F00170,FREIGHT,BDY,BQI,UP,340,True
F00171,FREIGHT,BDY,BQI,UP,764,True
F00172,FREIGHT,BDY,BQI,UP,1312,True
F00173,FREIGHT,BDY,BQI,UP,29,True
F00174,FREIGHT,BDY,BQI,UP,190,True
F00175,FREIGHT,BDY,BQI,UP,218,True
F00176,FREIGHT,BDY,BQI,UP,574,True
F00177,FREIGHT,BDY,BQI,UP,0,True
F00178,FREIGHT,BDY,BQI,DN,82,True
F00179,FREIGHT,BDY,BQI,DN,1266,True
F00180,FREIGHT,BDY,BQI,DN,1323,True
F00181,FREIGHT,BDY,BQI,DN,110,True
F00182,FREIGHT,BDY,BQI,DN,1370,True
F00183,FREIGHT,BDY,BQI,DN,1399,True
F00184,FREIGHT,BDY,BQI,DN,1248,True
F00185,FREIGHT,BDY,BQI,DN,996,True
F00186,FREIGHT,BDY,BQI,DN,106,True
F00187,FREIGHT,BQI,LCR,UP,778,True
F00188,FREIGHT,BQI,LCR,UP,711,True
F00189,FREIGHT,BQI,LCR,UP,461,True
F00190,FREIGHT,BQI,LCR,UP,278,True
F00191,FREIGHT,BQI,LCR,UP,146,True
F00192,FREIGHT,BQI,LCR,UP,568,True
F00193,FREIGHT,BQI,LCR,UP,200,True
F00194,FREIGHT,BQI,LCR,DN,322,True
F00195,FREIGHT,BQI,LCR,DN,430,True
F00196,FREIGHT,BQI,LCR,DN,341,True
F00197,FREIGHT,BQI,LCR,DN,1420,True
F00198,FREIGHT,BQI,LCR,DN,714,True
F00199,FREIGHT,BQI,LCR,DN,327,True
F00200,FREIGHT,BQI,LCR,DN,1292,True
F00201,FREIGHT,BQI,LCR,DN,972,True
F00202,FREIGHT,BQI,LCR,DN,768,True
F00203,FREIGHT,BQI,LCR,DN,904,True
F00204,FREIGHT,BQI,LCR,DN,1157,True
F00205,FREIGHT,LCR,DSPT,UP,1110,True
F00206,FREIGHT,LCR,DSPT,UP,111,True
F00207,FREIGHT,LCR,DSPT,UP,938,True
F00208,FREIGHT,LCR,DSPT,UP,1145,True
F00209,FREIGHT,LCR,DSPT,DN,1423,True
F00210,FREIGHT,LCR,DSPT,DN,1388,True
F00211,FREIGHT,LCR,DSPT,DN,1284,True
F00212,FREIGHT,LCR,DSPT,DN,1235,True
F00213,FREIGHT,LCR,DSPT,DN,1255,True
F00214,FREIGHT,LCR,DSPT,DN,296,True
F00215,FREIGHT,LCR,DSPT,DN,783,True
F00216,FREIGHT,LCR,DSPT,DN,905,True
F00217,FREIGHT,LCR,DSPT,DN,127,True
F00218,FREIGHT,LCR,DSPT,DN,813,True
F00219,FREIGHT,DSPT,TNT,UP,763,True
F00220,FREIGHT,DSPT,TNT,DN,705,True
F00221,FREIGHT,DSPT,TNT,DN,848,True
F00222,FREIGHT,DSPT,TNT,DN,115,True
F00223,FREIGHT,DSPT,TNT,DN,103,True
F00224,FREIGHT,DSPT,TNT,DN,965,True
F00225,FREIGHT,DSPT,TNT,DN,595,True
F00226,FREIGHT,DSPT,TNT,DN,1066,True
F00227,FREIGHT,DSPT,TNT,DN,344,True
F00228,FREIGHT,DSPT,TNT,DN,1253,True
F00229,FREIGHT,TNT,KPPR,UP,451,True
F00230,FREIGHT,TNT,KPPR,UP,138,True
F00231,FREIGHT,TNT,KPPR,UP,125,True
F00232,FREIGHT,TNT,KPPR,UP,656,True
F00233,FREIGHT,TNT,KPPR,UP,427,True
F00234,FREIGHT,TNT,KPPR,UP,823,True
F00235,FREIGHT,TNT,KPPR,UP,1401,True
F00236,FREIGHT,TNT,KPPR,UP,706,True
F00237,FREIGHT,TNT,KPPR,UP,459,True
F00238,FREIGHT,TNT,KPPR,DN,1439,True
F00239,FREIGHT,TNT,KPPR,DN,76,True
F00240,FREIGHT,TNT,KPPR,DN,1011,True
F00241,FREIGHT,TNT,KPPR,DN,88,True
F00242,FREIGHT,TNT,KPPR,DN,1115,True
F00243,FREIGHT,TNT,KPPR,DN,5,True
F00244,FREIGHT,TNT,KPPR,DN,1287,True
F00245,FREIGHT,TNT,KPPR,DN,298,True
F00246,FREIGHT,TNT,KPPR,DN,627,True
F00247,FREIGHT,TNT,KPPR,DN,330,True
F00248,FREIGHT,TNT,KPPR,DN,1255,True
F00249,FREIGHT,KPPR,MGSJ,UP,1382,True
F00250,FREIGHT,KPPR,MGSJ,UP,292,True
F00251,FREIGHT,KPPR,MGSJ,UP,1262,True
F00252,FREIGHT,KPPR,MGSJ,UP,1386,True
F00253,FREIGHT,KPPR,MGSJ,DN,997,True
F00254,FREIGHT,KPPR,MGSJ,DN,1325,True
F00255,FREIGHT,KPPR,MGSJ,DN,14,True
F00256,FREIGHT,KPPR,MGSJ,DN,134,True
F00257,FREIGHT,KPPR,MGSJ,DN,1248,True
F00258,FREIGHT,KPPR,MGSJ,DN,1331,True
F00259,FREIGHT,MGSJ,SA,UP,0,True
F00260,FREIGHT,MGSJ,SA,UP,0,True
F00261,FREIGHT,MGSJ,SA,UP,898,True
F00262,FREIGHT,MGSJ,SA,UP,228,True
F00263,FREIGHT,MGSJ,SA,UP,1274,True
F00264,FREIGHT,MGSJ,SA,UP,1263,True
F00265,FREIGHT,MGSJ,SA,UP,1327,True
F00266,FREIGHT,MGSJ,SA,UP,1126,True
F00267,FREIGHT,MGSJ,SA,UP,1286,True
F00268,FREIGHT,MGSJ,SA,UP,122,True
F00269,FREIGHT,MGSJ,SA,DN,905,True
F00270,FREIGHT,MGSJ,SA,DN,171,True
F00271,FREIGHT,MGSJ,SA,DN,1143,True
F00272,FREIGHT,MGSJ,SA,DN,251,True
F00273,FREIGHT,MGSJ,SA,DN,1171,True
F00274,FREIGHT,MGSJ,SA,DN,898,True
F00275,FREIGHT,MGSJ,SA,DN,4,True
F00276,FREIGHT,MGSJ,SA,DN,36,True
F00277,FREIGHT,MGSJ,SA,DN,1347,True
F00278,FREIGHT,MGSJ,SA,DN,162,True
F00279,FREIGHT,MGSJ,SA,DN,106,True
F00280,FREIGHT,MGSJ,SA,DN,1391,True
F00281,FREIGHT,SA,NEA,UP,1215,True
F00282,FREIGHT,SA,NEA,UP,818,True
F00283,FREIGHT,SA,NEA,UP,134,True
F00284,FREIGHT,SA,NEA,UP,356,True
F00285,FREIGHT,SA,NEA,UP,812,True
F00286,FREIGHT,SA,NEA,UP,1001,True
F00287,FREIGHT,SA,NEA,DN,147,True
F00288,FREIGHT,SA,NEA,DN,510,True
F00289,FREIGHT,SA,NEA,DN,667,True
F00290,FREIGHT,SA,NEA,DN,67,True
F00291,FREIGHT,SA,NEA,DN,245,True
F00292,FREIGHT,SA,NEA,DN,558,True
F00293,FREIGHT,SA,NEA,DN,864,True
F00294,FREIGHT,SA,NEA,DN,578,True
F00295,FREIGHT,SA,NEA,DN,530,True
F00296,FREIGHT,SA,NEA,DN,793,True
F00297,FREIGHT,SA,NEA,DN,355,True
F00298,FREIGHT,NEA,VRPD,UP,662,True
F00299,FREIGHT,NEA,VRPD,UP,185,True
F00300,FREIGHT,NEA,VRPD,UP,814,True
F00301,FREIGHT,NEA,VRPD,UP,1112,True
F00302,FREIGHT,NEA,VRPD,UP,998,True
F00303,FREIGHT,NEA,VRPD,UP,314,True
F00304,FREIGHT,NEA,VRPD,UP,827,True
F00305,FREIGHT,NEA,VRPD,DN,931,True
F00306,FREIGHT,NEA,VRPD,DN,741,True
F00307,FREIGHT,NEA,VRPD,DN,1173,True
F00308,FREIGHT,NEA,VRPD,DN,1373,True
F00309,FREIGHT,NEA,VRPD,DN,764,True
F00310,FREIGHT,VRPD,DVBH,UP,331,True
F00311,FREIGHT,VRPD,DVBH,UP,1283,True
F00312,FREIGHT,VRPD,DVBH,UP,89,True
F00313,FREIGHT,VRPD,DVBH,UP,112,True
F00314,FREIGHT,VRPD,DVBH,UP,50,True
F00315,FREIGHT,VRPD,DVBH,UP,273,True
F00316,FREIGHT,VRPD,DVBH,DN,320,True
F00317,FREIGHT,VRPD,DVBH,DN,1194,True
F00318,FREIGHT,VRPD,DVBH,DN,1260,True
F00319,FREIGHT,VRPD,DVBH,DN,1284,True
F00320,FREIGHT,VRPD,DVBH,DN,142,True
F00321,FREIGHT,VRPD,DVBH,DN,880,True
F00322,FREIGHT,VRPD,DVBH,DN,427,True
F00323,FREIGHT,DVBH,DC,UP,1406,True
F00324,FREIGHT,DVBH,DC,UP,346,True
F00325,FREIGHT,DVBH,DC,UP,1088,True
F00326,FREIGHT,DVBH,DC,UP,522,True
F00327,FREIGHT,DVBH,DC,UP,980,True
F00328,FREIGHT,DVBH,DC,UP,180,True
F00329,FREIGHT,DVBH,DC,DN,162,True
F00330,FREIGHT,DVBH,DC,DN,1269,True
F00331,FREIGHT,DVBH,DC,DN,1437,True
F00332,FREIGHT,DVBH,DC,DN,1293,True
F00333,FREIGHT,DVBH,DC,DN,1419,True
F00334,FREIGHT,DVBH,DC,DN,608,True
F00335,FREIGHT,DVBH,DC,DN,499,True
F00336,FREIGHT,DVBH,DC,DN,1204,True
F00337,FREIGHT,DVBH,DC,DN,628,True
F00338,FREIGHT,DC,MVPM,UP,148,True
F00339,FREIGHT,DC,MVPM,UP,1376,True
F00340,FREIGHT,DC,MVPM,UP,182,True
F00341,FREIGHT,DC,MVPM,UP,251,True
F00342,FREIGHT,DC,MVPM,UP,809,True
F00343,FREIGHT,DC,MVPM,UP,660,True
F00344,FREIGHT,DC,MVPM,UP,185,True
F00345,FREIGHT,DC,MVPM,DN,993,True
F00346,FREIGHT,DC,MVPM,DN,1058,True
F00347,FREIGHT,DC,MVPM,DN,1236,True
F00348,FREIGHT,DC,MVPM,DN,423,True
F00349,FREIGHT,DC,MVPM,DN,772,True
F00350,FREIGHT,DC,MVPM,DN,1280,True
F00351,FREIGHT,MVPM,SGE,UP,1241,True
F00352,FREIGHT,MVPM,SGE,UP,771,True
F00353,FREIGHT,MVPM,SGE,UP,1338,True
F00354,FREIGHT,MVPM,SGE,UP,1295,True
F00355,FREIGHT,MVPM,SGE,UP,334,True
F00356,FREIGHT,MVPM,SGE,UP,749,True
F00357,FREIGHT,MVPM,SGE,UP,61,True
F00358,FREIGHT,MVPM,SGE,UP,1343,True
F00359,FREIGHT,MVPM,SGE,UP,923,True
F00360,FREIGHT,MVPM,SGE,UP,310,True
F00361,FREIGHT,MVPM,SGE,DN,36,True
F00362,FREIGHT,MVPM,SGE,DN,655,True
F00363,FREIGHT,MVPM,SGE,DN,308,True
F00364,FREIGHT,MVPM,SGE,DN,35,True
F00365,FREIGHT,MVPM,SGE,DN,250,True
F00366,FREIGHT,MVPM,SGE,DN,942,True
F00367,FREIGHT,MVPM,SGE,DN,1428,True
F00368,FREIGHT,MVPM,SGE,DN,697,True
F00369,FREIGHT,MVPM,SGE,DN,1239,True
F00370,FREIGHT,MVPM,SGE,DN,1194,True
F00371,FREIGHT,SGE,ANU,UP,1227,True
F00372,FREIGHT,SGE,ANU,UP,112,True
F00373,FREIGHT,SGE,ANU,UP,1188,True
F00374,FREIGHT,SGE,ANU,UP,806,True
F00375,FREIGHT,SGE,ANU,UP,985,True
F00376,FREIGHT,SGE,ANU,DN,298,True
F00377,FREIGHT,SGE,ANU,DN,1198,True
F00378,FREIGHT,SGE,ANU,DN,404,True
F00379,FREIGHT,SGE,ANU,DN,77,True
F00380,FREIGHT,ANU,CV,UP,662,True
F00381,FREIGHT,ANU,CV,UP,1431,True
F00382,FREIGHT,ANU,CV,UP,1407,True
F00383,FREIGHT,ANU,CV,UP,544,True
F00384,FREIGHT,ANU,CV,UP,107,True
F00385,FREIGHT,ANU,CV,UP,812,True
F00386,FREIGHT,ANU,CV,UP,1368,True
F00387,FREIGHT,ANU,CV,DN,3,True
F00388,FREIGHT,ANU,CV,DN,22,True
F00389,FREIGHT,ANU,CV,DN,115,True
F00390,FREIGHT,ANU,CV,DN,1180,True
F00391,FREIGHT,ANU,CV,DN,1200,True
F00392,FREIGHT,ANU,CV,DN,1191,True
F00393,FREIGHT,ANU,CV,DN,1282,True
F00394,FREIGHT,ANU,CV,DN,182,True
F00395,FREIGHT,ANU,CV,DN,914,True
F00396,FREIGHT,ANU,CV,DN,51,True
F00397,FREIGHT,CV,ED,UP,1051,True
F00398,FREIGHT,CV,ED,UP,481,True
F00399,FREIGHT,CV,ED,UP,1356,True
F00400,FREIGHT,CV,ED,UP,220,True
F00401,FREIGHT,CV,ED,UP,1291,True
F00402,FREIGHT,CV,ED,UP,1280,True
F00403,FREIGHT,CV,ED,UP,342,True
F00404,FREIGHT,CV,ED,UP,515,True
F00405,FREIGHT,CV,ED,UP,272,True
F00406,FREIGHT,CV,ED,DN,113,True
F00407,FREIGHT,CV,ED,DN,386,True
F00408,FREIGHT,CV,ED,DN,1303,True
F00409,FREIGHT,CV,ED,DN,1418,True
F00410,FREIGHT,CV,ED,DN,497,True
